,event_id,n_pulses,train,validate
52673,858237,51,1,0
52674,858240,49,1,0
52679,858393,62,1,0
52680,858426,43,1,0
52681,858431,51,1,0
52682,858440,50,1,0
52683,858460,53,1,0
52684,858467,71,1,0
52685,858499,110,1,0
52687,858582,39,1,0
52688,858583,40,1,0
52689,858597,111,1,0
52690,858658,51,1,0
52691,858660,47,1,0
52692,858661,59,1,0
52693,858667,72,1,0
52694,858673,80,1,0
52697,858737,53,1,0
52698,858745,48,1,0
52699,858761,41,1,0
52701,858791,113,1,0
52703,858813,70,1,0
52705,858835,65,1,0
52707,858865,57,1,0
52708,858884,65,1,0
52709,858891,32,1,0
52710,858892,50,1,0
52711,858898,80,1,0
52712,858910,65,1,0
52713,858916,140,1,0
52715,858956,49,1,0
52716,858975,64,1,0
52717,859022,100,1,0
52718,859031,122,1,0
52719,859034,59,1,0
52720,859064,66,1,0
52721,859066,60,1,0
52723,859068,61,1,0
52724,859074,157,1,0
52726,859135,54,1,0
52727,859155,59,1,0
52730,859185,61,1,0
52731,859195,41,1,0
52733,859203,64,1,0
52734,859207,52,1,0
52735,859210,161,1,0
52736,859211,78,1,0
52737,859217,59,1,0
52739,859235,73,1,0
52740,859242,124,1,0
52741,859244,37,1,0
52742,859317,37,1,0
52743,859318,72,1,0
52744,859320,42,1,0
52745,859329,126,1,0
52746,859359,42,1,0
52747,859376,45,1,0
52748,859392,71,1,0
52749,859398,93,1,0
52750,859416,71,1,0
52752,859457,32,1,0
52753,859463,40,1,0
52754,859489,60,1,0
52755,859502,79,1,0
52756,859554,93,1,0
52757,859564,58,1,0
52758,859575,46,1,0
52761,859651,39,1,0
52763,859663,43,1,0
52764,859667,50,1,0
52765,859687,67,1,0
52766,859690,75,1,0
52768,859705,44,1,0
52771,859767,36,1,0
52773,859876,45,1,0
52774,859899,61,1,0
52775,859907,84,1,0
52776,859912,106,1,0
52777,859925,54,1,0
52779,859964,50,1,0
52781,859977,72,1,0
52783,860001,74,1,0
52784,860011,80,1,0
52786,860062,53,1,0
52788,860114,51,1,0
52789,860120,42,1,0
52790,860155,39,1,0
52791,860158,98,1,0
52792,860194,69,1,0
52793,860206,82,1,0
52794,860256,49,1,0
52797,860297,49,1,0
52798,860314,32,1,0
52799,860321,67,1,0
52800,860324,66,1,0
52801,860330,67,1,0
52802,860333,50,1,0
52803,860334,74,1,0
52804,860379,96,1,0
52806,860412,62,1,0
52807,860423,32,1,0
52808,860427,58,1,0
52809,860467,34,1,0
52810,860471,61,1,0
52811,860483,106,1,0
52812,860490,184,1,0
52813,860543,107,1,0
52814,860564,97,1,0
52816,860611,63,1,0
52818,860639,43,1,0
52819,860640,54,1,0
52822,860718,37,1,0
52823,860728,65,1,0
52824,860734,115,1,0
52825,860735,33,1,0
52828,860758,65,1,0
52829,860774,50,1,0
52833,860814,27,1,0
52834,860863,72,1,0
52835,860934,48,1,0
52836,860953,39,1,0
52837,860960,44,1,0
52838,860984,38,1,0
52839,860986,181,1,0
52842,861000,54,1,0
52844,861015,76,1,0
52845,861047,71,1,0
52848,861079,51,1,0
52851,861113,130,1,0
52852,861122,117,1,0
52853,861147,68,1,0
52857,861166,49,1,0
52858,861211,59,1,0
52860,861246,93,1,0
52861,861272,54,1,0
52862,861274,47,1,0
52864,861326,114,1,0
52865,861349,52,1,0
52866,861382,53,1,0
52867,861390,75,1,0
52868,861409,32,1,0
52869,861410,66,1,0
52870,861441,111,1,0
52872,861472,166,1,0
52873,861485,74,1,0
52874,861498,39,1,0
52875,861506,129,1,0
52876,861513,40,1,0
52877,861515,82,1,0
52878,861518,114,1,0
52880,861564,81,1,0
52883,861631,55,1,0
52886,861660,77,1,0
52887,861681,39,1,0
52889,861746,65,1,0
52890,861749,57,1,0
52891,861771,49,1,0
52892,861794,40,1,0
52893,861815,65,1,0
52895,861836,64,1,0
52896,861848,42,1,0
52897,861861,85,1,0
52898,861886,97,1,0
52900,861907,56,1,0
52901,861909,42,1,0
52902,861922,52,1,0
52903,861931,56,1,0
52904,861953,60,1,0
52905,861959,112,1,0
52906,861975,65,1,0
52908,861994,74,1,0
52909,862012,83,1,0
52910,862023,45,1,0
52913,862053,38,1,0
52914,862071,108,1,0
52916,862088,60,1,0
52918,862130,64,1,0
52919,862159,50,1,0
52920,862176,99,1,0
52921,862234,72,1,0
52922,862245,62,1,0
52923,862246,53,1,0
52924,862259,59,1,0
52925,862265,26,1,0
52928,862322,80,1,0
52929,862324,84,1,0
52930,862361,87,1,0
52931,862379,51,1,0
52934,862438,53,1,0
52935,862475,66,1,0
52936,862510,56,1,0
52937,862523,103,1,0
52940,862558,71,1,0
52943,862585,57,1,0
52944,862635,53,1,0
52945,862651,33,1,0
52946,862660,65,1,0
52947,862663,43,1,0
52949,862706,75,1,0
52953,862755,98,1,0
52954,862783,60,1,0
52955,862794,44,1,0
52957,862809,72,1,0
52958,862814,125,1,0
52959,862820,50,1,0
52961,862844,85,1,0
52962,862861,35,1,0
52963,862870,91,1,0
52964,862883,38,1,0
52965,862893,62,1,0
52967,862964,41,1,0
52969,863000,48,1,0
52973,863078,27,1,0
52975,863106,104,1,0
52976,863154,53,1,0
52977,863181,41,1,0
52978,863212,54,1,0
52979,863219,155,1,0
52980,863258,70,1,0
52981,863271,66,1,0
52982,863311,47,1,0
52984,863325,139,1,0
52985,863342,192,1,0
52986,863358,36,1,0
52987,863377,64,1,0
52989,863425,40,1,0
52990,863437,77,1,0
52991,863453,56,1,0
52992,863463,52,1,0
52993,863479,36,1,0
52994,863492,102,1,0
52995,863501,37,1,0
52996,863506,36,1,0
52997,863567,39,1,0
52998,863568,39,1,0
52999,863584,67,1,0
53000,863590,45,1,0
53001,863605,57,1,0
53002,863611,35,1,0
53003,863626,74,1,0
53007,863743,58,1,0
53008,863761,74,1,0
53009,863776,52,1,0
53010,863787,37,1,0
53011,863805,115,1,0
53012,863815,47,1,0
53013,863866,68,1,0
53014,863906,62,1,0
53015,863938,82,1,0
53017,863960,68,1,0
53018,863972,108,1,0
53019,863973,77,1,0
53020,863992,52,1,0
53022,864027,42,1,0
53023,864030,97,1,0
53024,864079,58,1,0
53025,864100,95,1,0
53026,864102,62,1,0
53027,864107,74,1,0
53028,864127,74,1,0
53029,864142,72,1,0
53030,864149,52,1,0
53031,864150,83,1,0
53032,864196,54,1,0
53033,864207,77,1,0
53034,864221,38,1,0
53035,864223,88,1,0
53036,864224,180,1,0
53037,864226,71,1,0
53038,864335,45,1,0
53039,864357,39,1,0
53041,864367,35,1,0
53042,864378,44,1,0
53043,864397,30,1,0
53044,864405,134,1,0
53045,864446,91,1,0
53046,864469,43,1,0
53047,864474,53,1,0
53048,864485,126,1,0
53049,864488,71,1,0
53051,864494,35,1,0
53052,864501,60,1,0
53053,864519,39,1,0
53054,864587,62,1,0
53055,864590,96,1,0
53056,864601,70,1,0
53057,864606,84,1,0
53058,864612,104,1,0
53059,864650,38,1,0
53060,864651,42,1,0
53061,864658,56,1,0
53063,864678,49,1,0
53064,864681,51,1,0
53065,864687,157,1,0
53066,864699,33,1,0
53067,864717,34,1,0
53069,864746,199,1,0
53070,864790,58,1,0
53071,864791,65,1,0
53072,864793,59,1,0
53073,864807,98,1,0
53074,864828,119,1,0
53076,864846,44,1,0
53077,864856,161,1,0
53078,864860,53,1,0
53079,864870,50,1,0
53080,864882,60,1,0
53081,864894,71,1,0
53082,864906,70,1,0
53084,864924,50,1,0
53085,864940,42,1,0
53087,864957,134,1,0
53088,864982,89,1,0
53089,865039,59,1,0
53090,865042,49,1,0
53091,865045,88,1,0
53092,865064,51,1,0
53093,865066,189,1,0
53094,865077,58,1,0
53095,865108,67,1,0
53096,865113,48,1,0
53100,865140,58,1,0
53101,865180,81,1,0
53102,865210,46,1,0
53103,865220,50,1,0
53104,865234,82,1,0
53105,865255,81,1,0
53106,865285,64,1,0
53107,865329,80,1,0
53109,865338,70,1,0
53111,865379,25,1,0
53112,865386,33,1,0
53113,865389,76,1,0
53115,865419,91,1,0
53116,865488,62,1,0
53117,865492,64,1,0
53118,865507,116,1,0
53120,865541,71,1,0
53121,865560,34,1,0
53122,865579,97,1,0
53123,865580,88,1,0
53124,865584,53,1,0
53125,865585,46,1,0
53126,865603,105,1,0
53127,865607,48,1,0
53128,865618,54,1,0
53129,865626,50,1,0
53133,865694,41,1,0
53134,865700,61,1,0
53135,865713,82,1,0
53136,865725,47,1,0
53137,865734,67,1,0
53139,865773,111,1,0
53140,865780,50,1,0
53141,865785,40,1,0
53142,865814,92,1,0
53143,865819,60,1,0
53144,865850,40,1,0
53145,865881,56,1,0
53146,865888,57,1,0
53147,865894,63,1,0
53149,865921,69,1,0
53150,865923,125,1,0
53151,865937,122,1,0
53152,865943,44,1,0
53153,865963,57,1,0
53154,865969,103,1,0
53155,865987,42,1,0
53156,865991,93,1,0
53157,866010,39,1,0
53158,866025,146,1,0
53159,866048,68,1,0
53161,866086,34,1,0
53162,866087,63,1,0
53163,866095,51,1,0
53164,866112,34,1,0
53165,866141,142,1,0
53166,866154,73,1,0
53168,866186,33,1,0
53169,866245,40,1,0
53170,866248,95,1,0
53171,866265,35,1,0
53172,866271,120,1,0
53173,866304,34,1,0
53175,866327,75,1,0
53176,866338,82,1,0
53177,866351,46,1,0
53178,866353,58,1,0
53179,866368,95,1,0
53180,866370,48,1,0
53181,866377,28,1,0
53183,866388,57,1,0
53184,866401,45,1,0
53185,866403,42,1,0
53186,866454,30,1,0
53187,866460,66,1,0
53189,866465,42,1,0
53191,866522,88,1,0
53192,866525,57,1,0
53193,866541,89,1,0
53194,866547,112,1,0
53196,866573,103,1,0
53197,866574,81,1,0
53198,866576,27,1,0
53201,866600,51,1,0
53203,866606,50,1,0
53204,866621,66,1,0
53205,866646,44,1,0
53206,866651,153,1,0
53208,866663,68,1,0
53209,866665,66,1,0
53210,866673,40,1,0
53211,866710,110,1,0
53213,866762,56,1,0
53214,866775,26,1,0
53215,866777,65,1,0
53216,866779,83,1,0
53217,866782,149,1,0
53218,866784,42,1,0
53219,866828,52,1,0
53221,866856,39,1,0
53223,866924,159,1,0
53224,866925,53,1,0
53225,866934,69,1,0
53226,866942,53,1,0
53227,866968,119,1,0
53228,867009,107,1,0
53229,867048,80,1,0
53231,867084,88,1,0
53232,867088,60,1,0
53233,867093,69,1,0
53234,867104,67,1,0
53235,867126,40,1,0
53237,867135,95,1,0
53238,867144,71,1,0
53239,867147,89,1,0
53240,867170,95,1,0
53241,867175,60,1,0
53242,867196,44,1,0
53243,867204,43,1,0
53244,867214,68,1,0
53245,867247,155,1,0
53246,867259,49,1,0
53247,867260,66,1,0
53250,867288,102,1,0
53251,867358,53,1,0
53252,867376,47,1,0
53253,867406,50,1,0
53254,867433,63,1,0
53255,867465,88,1,0
53256,867481,48,1,0
53257,867501,68,1,0
53258,867515,68,1,0
53260,867529,127,1,0
53262,867539,83,1,0
53264,867597,113,1,0
53266,867616,77,1,0
53267,867627,76,1,0
53268,867631,63,1,0
53270,867648,54,1,0
53271,867681,86,1,0
53273,867694,95,1,0
53274,867704,69,1,0
53276,867765,56,1,0
53278,867840,115,1,0
53280,867849,91,1,0
53281,867853,78,1,0
53282,867887,108,1,0
53283,867902,143,1,0
53284,867905,52,1,0
53285,867923,72,1,0
53286,867944,52,1,0
53288,867994,90,1,0
53289,868000,29,1,0
53290,868048,46,1,0
53292,868053,58,1,0
53293,868093,65,1,0
53294,868094,89,1,0
53296,868100,152,1,0
53298,868177,54,1,0
53300,868190,54,1,0
53301,868191,48,1,0
53302,868192,74,1,0
53303,868215,45,1,0
53304,868261,85,1,0
53305,868291,64,1,0
53306,868298,113,1,0
53307,868304,81,1,0
53308,868313,85,1,0
53309,868330,68,1,0
53311,868360,79,1,0
53312,868379,39,1,0
53313,868382,82,1,0
53315,868399,32,1,0
53316,868414,53,1,0
53317,868455,43,1,0
53318,868476,90,1,0
53319,868484,31,1,0
53320,868497,41,1,0
53322,868521,58,1,0
53326,868605,166,1,0
53328,868615,37,1,0
53330,868678,52,1,0
53331,868698,70,1,0
53333,868723,86,1,0
53335,868749,61,1,0
53336,868809,70,1,0
53337,868828,103,1,0
53341,868851,198,1,0
53342,868916,103,1,0
53343,868937,41,1,0
53344,868939,73,1,0
53345,868941,56,1,0
53346,868956,98,1,0
53347,868974,47,1,0
53348,868987,169,1,0
53349,869015,67,1,0
53350,869020,99,1,0
53352,869163,183,1,0
53355,869198,114,1,0
53356,869206,53,1,0
53357,869207,46,1,0
53358,869215,63,1,0
53359,869226,58,1,0
53360,869229,49,1,0
53361,869246,58,1,0
53363,869276,71,1,0
53364,869295,48,1,0
53366,869339,63,1,0
53367,869341,44,1,0
53368,869360,47,1,0
53370,869433,43,1,0
53371,869439,75,1,0
53372,869498,80,1,0
53374,869518,146,1,0
53376,869555,49,1,0
53378,869605,40,1,0
53379,869608,52,1,0
53382,869636,42,1,0
53383,869637,87,1,0
53385,869688,68,1,0
53386,869712,48,1,0
53387,869721,42,1,0
53389,869725,62,1,0
53390,869736,49,1,0
53391,869741,69,1,0
53392,869796,78,1,0
53393,869846,61,1,0
53394,869858,151,1,0
53395,869871,53,1,0
53396,869881,56,1,0
53397,869883,92,1,0
53398,869893,102,1,0
53399,869895,42,1,0
53400,869908,40,1,0
53402,869919,33,1,0
53403,869940,62,1,0
53404,869971,118,1,0
53405,870003,129,1,0
53406,870016,65,1,0
53409,870126,63,1,0
53410,870134,139,1,0
53411,870138,65,1,0
53413,870157,50,1,0
53415,870214,33,1,0
53416,870221,63,1,0
53417,870236,37,1,0
53418,870245,47,1,0
53420,870268,57,1,0
53423,870293,50,1,0
53424,870324,59,1,0
53425,870342,31,1,0
53426,870359,99,1,0
53427,870363,46,1,0
53428,870375,99,1,0
53429,870385,149,1,0
53430,870398,53,1,0
53431,870406,147,1,0
53432,870408,74,1,0
53433,870438,55,1,0
53434,870448,47,1,0
53437,870534,122,1,0
53439,870570,108,1,0
53440,870581,52,1,0
53441,870585,44,1,0
53444,870669,71,1,0
53445,870695,31,1,0
53446,870699,36,1,0
53448,870744,121,1,0
53449,870759,51,1,0
53450,870764,74,1,0
53452,870783,57,1,0
53453,870793,49,1,0
53454,870799,60,1,0
53459,870957,92,1,0
53462,871019,51,1,0
53463,871021,59,1,0
53464,871023,58,1,0
53466,871028,64,1,0
53468,871092,46,1,0
53469,871098,108,1,0
53471,871115,52,1,0
53472,871136,39,1,0
53473,871149,60,1,0
53475,871168,62,1,0
53476,871181,103,1,0
53477,871196,71,1,0
53478,871207,92,1,0
53479,871212,48,1,0
53480,871230,104,1,0
53481,871235,167,1,0
53482,871238,66,1,0
53483,871243,129,1,0
53484,871270,116,1,0
53485,871276,32,1,0
53486,871285,56,1,0
53487,871291,61,1,0
53488,871303,98,1,0
53489,871314,146,1,0
53490,871334,42,1,0
53491,871336,30,1,0
53492,871340,55,1,0
53493,871344,34,1,0
53494,871377,116,1,0
53495,871410,60,1,0
53496,871439,101,1,0
53502,871563,41,1,0
53503,871573,79,1,0
53504,871581,82,1,0
53505,871609,58,1,0
53506,871646,47,1,0
53507,871683,43,1,0
53508,871718,175,1,0
53509,871739,80,1,0
53511,871792,39,1,0
53513,871798,71,1,0
53514,871806,81,1,0
53516,871864,50,1,0
53517,871881,53,1,0
53518,871887,55,1,0
53519,871912,89,1,0
53520,871934,62,1,0
53521,872010,35,1,0
53522,872022,112,1,0
53523,872027,36,1,0
53524,872036,89,1,0
53525,872092,125,1,0
53527,872152,50,1,0
53528,872179,118,1,0
53529,872187,52,1,0
53530,872201,161,1,0
53531,872218,37,1,0
53532,872228,90,1,0
53533,872235,59,1,0
53534,872268,51,1,0
53535,872279,59,1,0
53536,872326,57,1,0
53537,872328,104,1,0
53538,872344,47,1,0
53539,872353,71,1,0
53541,872380,43,1,0
53544,872412,73,1,0
53546,872431,57,1,0
53548,872439,83,1,0
53551,872457,89,1,0
53552,872490,170,1,0
53556,872580,48,1,0
53557,872583,145,1,0
53560,872703,60,1,0
53561,872723,49,1,0
53562,872736,93,1,0
53563,872738,82,1,0
53565,872757,44,1,0
53566,872761,47,1,0
53567,872789,45,1,0
53568,872841,42,1,0
53569,872851,83,1,0
53570,872861,52,1,0
53572,872874,50,1,0
53574,872928,71,1,0
53576,872949,53,1,0
53578,873030,34,1,0
53580,873061,77,1,0
53581,873069,79,1,0
53582,873072,63,1,0
53583,873076,58,1,0
53584,873079,37,1,0
53585,873084,50,1,0
53586,873117,77,1,0
53589,873210,106,1,0
53590,873211,52,1,0
53591,873227,70,1,0
53592,873230,66,1,0
53593,873237,56,1,0
53594,873243,107,1,0
53595,873246,42,1,0
53596,873262,85,1,0
53597,873268,91,1,0
53598,873276,54,1,0
53600,873296,138,1,0
53602,873376,114,1,0
53603,873385,60,1,0
53605,873402,102,1,0
53606,873418,46,1,0
53607,873439,67,1,0
53608,873443,141,1,0
53610,873459,65,1,0
53611,873474,85,1,0
53613,873491,51,1,0
53614,873493,50,1,0
53615,873495,54,1,0
53617,873517,116,1,0
53618,873525,78,1,0
53619,873529,61,1,0
53621,873563,103,1,0
53622,873565,153,1,0
53623,873583,46,1,0
53626,873606,96,1,0
53628,873660,43,1,0
53629,873682,36,1,0
53630,873693,45,1,0
53631,873696,123,1,0
53633,873762,67,1,0
53634,873779,119,1,0
53636,873815,53,1,0
53638,873837,85,1,0
53639,873838,51,1,0
53641,873846,103,1,0
53642,873865,61,1,0
53643,873882,38,1,0
53644,873895,53,1,0
53645,873899,51,1,0
53646,873903,121,1,0
53648,873916,116,1,0
53651,873926,52,1,0
53652,873935,67,1,0
53653,874000,70,1,0
53654,874008,75,1,0
53655,874014,67,1,0
53657,874026,32,1,0
53658,874033,39,1,0
53660,874091,108,1,0
53661,874095,178,1,0
53662,874110,65,1,0
53663,874114,101,1,0
53664,874142,135,1,0
53665,874157,54,1,0
53666,874163,47,1,0
53668,874184,50,1,0
53671,874222,114,1,0
53673,874251,26,1,0
53675,874296,44,1,0
53676,874309,70,1,0
53677,874315,64,1,0
53678,874326,64,1,0
53679,874341,63,1,0
53682,874371,57,1,0
53683,874376,54,1,0
53684,874384,86,1,0
53685,874390,94,1,0
53686,874414,49,1,0
53688,874462,40,1,0
53691,874580,34,1,0
53693,874589,57,1,0
53694,874604,85,1,0
53695,874618,49,1,0
53696,874703,49,1,0
53698,874738,87,1,0
53699,874773,165,1,0
53702,874792,102,1,0
53703,874799,71,1,0
53707,874854,33,1,0
53708,874861,154,1,0
53709,874880,51,1,0
53710,874894,86,1,0
53711,874912,43,1,0
53712,874925,165,1,0
53713,874929,71,1,0
53714,874937,74,1,0
53716,875026,44,1,0
53719,875044,42,1,0
53720,875046,41,1,0
53721,875050,123,1,0
53722,875090,38,1,0
53724,875095,47,1,0
53726,875156,43,1,0
53727,875181,39,1,0
53728,875198,44,1,0
53730,875273,59,1,0
53731,875280,45,1,0
53732,875284,72,1,0
53733,875306,96,1,0
53734,875324,50,1,0
53736,875360,43,1,0
53737,875394,84,1,0
53738,875395,59,1,0
53739,875410,68,1,0
53740,875417,66,1,0
53743,875444,86,1,0
53744,875465,94,1,0
53745,875476,62,1,0
53747,875546,49,1,0
53748,875551,48,1,0
53749,875642,50,1,0
53750,875661,71,1,0
53752,875682,36,1,0
53753,875691,97,1,0
53754,875696,50,1,0
53755,875722,115,1,0
53756,875731,79,1,0
53757,875751,43,1,0
53759,875784,100,1,0
53760,875813,50,1,0
53761,875814,54,1,0
53762,875819,71,1,0
53763,875826,40,1,0
53764,875870,66,1,0
53765,875896,30,1,0
53766,875905,123,1,0
53768,875993,113,1,0
53769,875998,50,1,0
53770,876004,39,1,0
53772,876030,135,1,0
53773,876036,74,1,0
53775,876108,48,1,0
53777,876122,50,1,0
53778,876143,187,1,0
53779,876155,70,1,0
53780,876172,55,1,0
53781,876222,30,1,0
53782,876244,28,1,0
53783,876263,58,1,0
53784,876268,106,1,0
53785,876269,70,1,0
53788,876333,55,1,0
53789,876361,83,1,0
53790,876379,53,1,0
53791,876391,37,1,0
53792,876396,53,1,0
53793,876413,53,1,0
53796,876444,29,1,0
53797,876460,92,1,0
53798,876469,83,1,0
53800,876497,73,1,0
53801,876504,81,1,0
53803,876514,74,1,0
53804,876515,54,1,0
53805,876519,101,1,0
53806,876597,74,1,0
53807,876610,58,1,0
53808,876625,111,1,0
53809,876633,46,1,0
53810,876634,41,1,0
53811,876641,67,1,0
53812,876645,67,1,0
53814,876686,79,1,0
53816,876713,56,1,0
53817,876716,63,1,0
53820,876760,51,1,0
53821,876789,83,1,0
53822,876807,76,1,0
53823,876848,47,1,0
53825,876875,87,1,0
53826,876896,64,1,0
53827,876937,85,1,0
53829,876972,38,1,0
53830,876980,51,1,0
53831,876987,45,1,0
53832,876999,39,1,0
53833,877019,31,1,0
53834,877025,102,1,0
53835,877050,49,1,0
53836,877062,75,1,0
53837,877077,53,1,0
53838,877079,44,1,0
53839,877086,51,1,0
53841,877098,65,1,0
53842,877129,64,1,0
53844,877166,50,1,0
53846,877197,31,1,0
53847,877225,30,1,0
53848,877236,58,1,0
53849,877255,69,1,0
53852,877294,46,1,0
53853,877298,64,1,0
53854,877310,128,1,0
53856,877327,50,1,0
53857,877337,116,1,0
53861,877400,66,1,0
53863,877439,48,1,0
53864,877467,88,1,0
53865,877475,64,1,0
53866,877477,66,1,0
53867,877481,116,1,0
53868,877502,81,1,0
53869,877522,86,1,0
53870,877534,65,1,0
53871,877570,68,1,0
53872,877594,71,1,0
53875,877647,74,1,0
53878,877674,145,1,0
53879,877683,62,1,0
53880,877685,109,1,0
53883,877697,93,1,0
53884,877727,51,1,0
53885,877728,69,1,0
53886,877763,132,1,0
53887,877764,49,1,0
53888,877821,47,1,0
53889,877825,41,1,0
53890,877846,45,1,0
53892,877907,62,1,0
53893,877915,73,1,0
53894,877939,64,1,0
53895,877947,43,1,0
53896,877962,53,1,0
53897,877979,141,1,0
53898,878018,64,1,0
53900,878046,47,1,0
53901,878073,38,1,0
53902,878083,42,1,0
53904,878105,50,1,0
53905,878121,59,1,0
53906,878141,47,1,0
53907,878146,49,1,0
53908,878176,61,1,0
53909,878193,105,1,0
53912,878230,54,1,0
53913,878249,73,1,0
53914,878262,76,1,0
53915,878280,41,1,0
53916,878292,47,1,0
53918,878313,85,1,0
53919,878315,55,1,0
53920,878319,62,1,0
53921,878341,58,1,0
53923,878358,45,1,0
53930,878516,41,1,0
53932,878560,43,1,0
53935,878604,47,1,0
53937,878628,34,1,0
53938,878668,58,1,0
53940,878674,65,1,0
53942,878697,78,1,0
53944,878708,60,1,0
53945,878710,93,1,0
53946,878716,47,1,0
53947,878746,63,1,0
53948,878751,36,1,0
53949,878752,46,1,0
53951,878786,140,1,0
53952,878793,48,1,0
53954,878811,162,1,0
53955,878814,63,1,0
53956,878829,44,1,0
53957,878830,99,1,0
53958,878839,54,1,0
53960,878875,59,1,0
53963,878915,62,1,0
53964,878922,39,1,0
53965,878923,195,1,0
53966,878927,53,1,0
53968,878946,71,1,0
53969,878956,50,1,0
53971,879029,62,1,0
53972,879047,37,1,0
53973,879055,68,1,0
53974,879066,66,1,0
53975,879080,56,1,0
53976,879090,110,1,0
53977,879098,49,1,0
53979,879116,51,1,0
53980,879117,41,1,0
53982,879138,49,1,0
53983,879146,120,1,0
53984,879153,62,1,0
53986,879243,103,1,0
53987,879248,37,1,0
53989,879260,47,1,0
53990,879276,90,1,0
53991,879281,55,1,0
53993,879328,91,1,0
53994,879346,78,1,0
53997,879395,78,1,0
53999,879435,42,1,0
54000,879453,74,1,0
54001,879459,117,1,0
54002,879479,75,1,0
54003,879482,116,1,0
54004,879498,50,1,0
54005,879499,172,1,0
54006,879533,74,1,0
54007,879535,40,1,0
54008,879556,127,1,0
54009,879576,51,1,0
54010,879584,50,1,0
54012,879606,49,1,0
54013,879615,67,1,0
54014,879626,148,1,0
54015,879648,74,1,0
54016,879653,61,1,0
54018,879715,72,1,0
54019,879726,94,1,0
54020,879752,63,1,0
54021,879757,30,1,0
54024,879815,45,1,0
54025,879827,63,1,0
54026,879871,52,1,0
54027,879880,94,1,0
54028,879893,51,1,0
54029,879895,56,1,0
54032,879949,86,1,0
54034,879986,52,1,0
54035,880000,37,1,0
54037,880029,88,1,0
54038,880033,39,1,0
54039,880036,49,1,0
54040,880044,62,1,0
54041,880060,82,1,0
54042,880064,64,1,0
54043,880072,45,1,0
54044,880076,48,1,0
54045,880081,52,1,0
54049,880153,114,1,0
54054,880216,30,1,0
54055,880225,98,1,0
54056,880233,40,1,0
54057,880243,52,1,0
54058,880301,105,1,0
54059,880302,69,1,0
54061,880390,84,1,0
54063,880395,39,1,0
54064,880419,33,1,0
54065,880430,66,1,0
54066,880440,40,1,0
54068,880461,41,1,0
54069,880473,72,1,0
54070,880475,27,1,0
54071,880497,74,1,0
54072,880510,28,1,0
54073,880513,51,1,0
54075,880555,55,1,0
54076,880558,75,1,0
54077,880563,52,1,0
54078,880567,78,1,0
54079,880583,95,1,0
54080,880589,109,1,0
54081,880593,43,1,0
54082,880614,106,1,0
54083,880635,43,1,0
54084,880640,138,1,0
54086,880689,44,1,0
54087,880697,51,1,0
54090,880710,45,1,0
54091,880731,55,1,0
54094,880739,37,1,0
54095,880746,68,1,0
54097,880828,46,1,0
54098,880851,191,1,0
54099,880857,51,1,0
54100,880860,46,1,0
54101,880863,116,1,0
54102,880882,72,1,0
54103,880885,62,1,0
54104,880887,92,1,0
54105,880888,112,1,0
54107,880990,74,1,0
54108,881046,48,1,0
